Ugyfel_kod;Ugyfel_szegmens;Ugyfel_nev;Ugyfel_lakhely;Ugyfel_jovedelem;Ugyfel_netto_arbe;Ugyfel_minosites;Hitel_Szamlaszam;Hitel_devizanem_kod;Hitel_ind_datum;Hitel_lej_datum;hitel_egyenleg_osszeg;hitel_torlesztes_osszeg;hitel_thm;hitel_szerzodes_osszeg;fedezet_kod;fedezet_tipus;fedezet_osszeg;fedezet_devizanem;fedezet_ind_datum;fedezet_leja_datum
9455;V;Szabo9455 Kft;Megyeszekhely;;18000000;5;12345678-12345678-00003096;HUF;2016. 11. 15.;2036. 11. 01.;6541690;49477,6;0,06;7000000;3298;INGATLAN;8400000;HUF;2016. 11. 15.;
9455;V;Szabo9455 Kft;Megyeszekhely;;18000000;5;12345678-12345678-00003096;HUF;2016. 11. 15.;2036. 11. 01.;6541690;49477,6;0,06;7000000;3299;ALL_GAR;700000;HUF;2016. 11. 15.;2036. 11. 01.
9455;V;Szabo9455 Kft;Megyeszekhely;;18000000;5;12345678-12345678-00003096;HUF;2016. 11. 15.;2036. 11. 01.;6541690;49477,6;0,06;7000000;3300;KEZESSEG;3690000;HUF;2016. 11. 15.;
6949;V;Szabo6949 Kft;Megyeszekhely;;17000000;5;12345678-12345678-00003102;HUF;2019. 01. 30.;2039. 01. 01.;5974510;42498,8;0,06;6000000;3302;INGATLAN;7200000;HUF;2019. 01. 30.;
6949;V;Szabo6949 Kft;Megyeszekhely;;17000000;5;12345678-12345678-00003102;HUF;2019. 01. 30.;2039. 01. 01.;5974510;42498,8;0,06;6000000;3303;ALL_GAR;600000;HUF;2019. 01. 30.;2039. 01. 01.
71;V;Szabo71 Kft;Budapest;;14000000;4;12345678-12345678-00003111;HUF;2018. 04. 08.;2038. 04. 01.;9740510;70682,3;0,06;10000000;3308;INGATLAN;12000000;HUF;2018. 04. 08.;
71;V;Szabo71 Kft;Budapest;;14000000;4;12345678-12345678-00003111;HUF;2018. 04. 08.;2038. 04. 01.;9740510;70682,3;0,06;10000000;3309;ALL_GAR;1000000;HUF;2018. 04. 08.;2038. 04. 01.
71;V;Szabo71 Kft;Budapest;;14000000;4;12345678-12345678-00003111;HUF;2018. 04. 08.;2038. 04. 01.;9740510;70682,3;0,06;10000000;3310;LETET;1630000;HUF;2018. 04. 08.;2020. 01. 31.
71;V;Szabo71 Kft;Budapest;;14000000;4;12345678-12345678-00003111;HUF;2018. 04. 08.;2038. 04. 01.;9740510;70682,3;0,06;10000000;3311;LETET;1580000;HUF;2018. 04. 08.;2021. 03. 26.
71;V;Szabo71 Kft;Budapest;;14000000;4;12345678-12345678-00003111;HUF;2018. 04. 08.;2038. 04. 01.;9740510;70682,3;0,06;10000000;3312;KEZESSEG;1270000;HUF;2018. 04. 08.;
71;V;Szabo71 Kft;Budapest;;14000000;4;12345678-12345678-00003111;HUF;2018. 04. 08.;2038. 04. 01.;9740510;70682,3;0,06;10000000;3313;LETET;3780000;HUF;2018. 04. 08.;2020. 07. 25.
7871;V;Szabo7871 Kft;Budapest;;14000000;3;12345678-12345678-00003114;USD;2019. 02. 05.;2039. 02. 01.;9957820;70682,3;0,06;10000000;3314;INGATLAN;12000000;USD;2019. 02. 05.;
7871;V;Szabo7871 Kft;Budapest;;14000000;3;12345678-12345678-00003114;USD;2019. 02. 05.;2039. 02. 01.;9957820;70682,3;0,06;10000000;3315;ALL_GAR;1000000;USD;2019. 02. 05.;2039. 02. 01.
7871;V;Szabo7871 Kft;Budapest;;14000000;3;12345678-12345678-00003114;USD;2019. 02. 05.;2039. 02. 01.;9957820;70682,3;0,06;10000000;3316;KEZESSEG;3220000;HUF;2019. 02. 05.;
4039;L;Nagy;Varos;1100000;;2;12345678-12345678-00003117;HUF;2016. 11. 11.;2036. 11. 01.;14017900;106024;0,06;15000000;3317;INGATLAN;18000000;HUF;2016. 11. 11.;
4039;L;Nagy;Varos;1100000;;2;12345678-12345678-00003117;HUF;2016. 11. 11.;2036. 11. 01.;14017900;106024;0,06;15000000;3318;ALL_GAR;1500000;HUF;2016. 11. 11.;2036. 11. 01.
3797;V;Szabo3797 Kft;Megyeszekhely;;16000000;2;12345678-12345678-00003120;EUR;2018. 08. 15.;2038. 08. 01.;5897240;42409,4;0,06;6000000;3319;INGATLAN;7200000;HUF;2018. 08. 15.;
3797;V;Szabo3797 Kft;Megyeszekhely;;16000000;2;12345678-12345678-00003120;EUR;2018. 08. 15.;2038. 08. 01.;5897240;42409,4;0,06;6000000;3320;ALL_GAR;600000;HUF;2018. 08. 15.;2038. 08. 01.
3797;V;Szabo3797 Kft;Megyeszekhely;;16000000;2;12345678-12345678-00003120;EUR;2018. 08. 15.;2038. 08. 01.;5897240;42409,4;0,06;6000000;3321;KEZESSEG;4870000;HUF;2018. 08. 15.;
1095;V;Kovacs1095 Kft;Egyeb;;13000000;4;12345678-12345678-00003123;USD;2019. 03. 01.;2039. 03. 01.;9978960;70682,3;0,06;10000000;3322;INGATLAN;12000000;USD;2019. 03. 01.;
1095;V;Kovacs1095 Kft;Egyeb;;13000000;4;12345678-12345678-00003123;USD;2019. 03. 01.;2039. 03. 01.;9978960;70682,3;0,06;10000000;3323;ALL_GAR;1000000;USD;2019. 03. 01.;2039. 03. 01.
1095;V;Kovacs1095 Kft;Egyeb;;13000000;4;12345678-12345678-00003123;USD;2019. 03. 01.;2039. 03. 01.;9978960;70682,3;0,06;10000000;3324;BANK_GAR;1390000;HUF;2019. 03. 01.;
1095;V;Kovacs1095 Kft;Egyeb;;13000000;4;12345678-12345678-00003123;USD;2019. 03. 01.;2039. 03. 01.;9978960;70682,3;0,06;10000000;3325;KEZESSEG;6780000;HUF;2019. 03. 01.;
9162;L;Szabo;Egyeb;1900000;;3;12345678-12345678-00003129;HUF;2017. 12. 20.;2037. 12. 01.;13539200;99163,9;0,06;14000000;3329;INGATLAN;16800000;HUF;2017. 12. 20.;
9162;L;Szabo;Egyeb;1900000;;3;12345678-12345678-00003129;HUF;2017. 12. 20.;2037. 12. 01.;13539200;99163,9;0,06;14000000;3330;ALL_GAR;1400000;HUF;2017. 12. 20.;2037. 12. 01.
9162;L;Szabo;Egyeb;1900000;;3;12345678-12345678-00003129;HUF;2017. 12. 20.;2037. 12. 01.;13539200;99163,9;0,06;14000000;3331;KEZESSEG;260000;HUF;2017. 12. 20.;
9162;L;Szabo;Egyeb;1900000;;3;12345678-12345678-00003129;HUF;2017. 12. 20.;2037. 12. 01.;13539200;99163,9;0,06;14000000;3332;KEZESSEG;10840000;HUF;2017. 12. 20.;
9162;L;Szabo;Egyeb;1900000;;3;12345678-12345678-00003129;HUF;2017. 12. 20.;2037. 12. 01.;13539200;99163,9;0,06;14000000;3333;KEZESSEG;12540000;USD;2017. 12. 20.;
5056;L;Kovacs;Megyeszekhely;1400000;;3;12345678-12345678-00003135;HUF;2017. 04. 17.;2037. 04. 01.;13279000;99163,9;0,06;14000000;3336;INGATLAN;16800000;HUF;2017. 04. 17.;
5056;L;Kovacs;Megyeszekhely;1400000;;3;12345678-12345678-00003135;HUF;2017. 04. 17.;2037. 04. 01.;13279000;99163,9;0,06;14000000;3337;ALL_GAR;1400000;HUF;2017. 04. 17.;2037. 04. 01.
2145;V;Nagy2145 Kft;Egyeb;;13000000;2;12345678-12345678-00003144;HUF;2017. 04. 04.;2037. 04. 01.;6625510;49477,6;0,06;7000000;3341;INGATLAN;8400000;HUF;2017. 04. 04.;
2145;V;Nagy2145 Kft;Egyeb;;13000000;2;12345678-12345678-00003144;HUF;2017. 04. 04.;2037. 04. 01.;6625510;49477,6;0,06;7000000;3342;ALL_GAR;700000;HUF;2017. 04. 04.;2037. 04. 01.
2145;V;Nagy2145 Kft;Egyeb;;13000000;2;12345678-12345678-00003144;HUF;2017. 04. 04.;2037. 04. 01.;6625510;49477,6;0,06;7000000;3343;LETET;3360000;HUF;2017. 04. 04.;2020. 01. 09.
2145;V;Nagy2145 Kft;Egyeb;;13000000;2;12345678-12345678-00003144;HUF;2017. 04. 04.;2037. 04. 01.;6625510;49477,6;0,06;7000000;3344;KEZESSEG;4490000;HUF;2017. 04. 04.;
3694;V;Kovacs3694 Kft;Megyeszekhely;;18000000;3;12345678-12345678-00003147;HUF;2017. 10. 03.;2037. 10. 01.;4802410;35341,2;0,06;5000000;3345;INGATLAN;6000000;HUF;2017. 10. 03.;
3694;V;Kovacs3694 Kft;Megyeszekhely;;18000000;3;12345678-12345678-00003147;HUF;2017. 10. 03.;2037. 10. 01.;4802410;35341,2;0,06;5000000;3346;ALL_GAR;500000;HUF;2017. 10. 03.;2037. 10. 01.
3694;V;Kovacs3694 Kft;Megyeszekhely;;18000000;3;12345678-12345678-00003147;HUF;2017. 10. 03.;2037. 10. 01.;4802410;35341,2;0,06;5000000;3347;LETET;1420000;HUF;2017. 10. 03.;2019. 09. 26.
3694;V;Kovacs3694 Kft;Megyeszekhely;;18000000;3;12345678-12345678-00003147;HUF;2017. 10. 03.;2037. 10. 01.;4802410;35341,2;0,06;5000000;3348;LETET;870000;HUF;2017. 10. 03.;2019. 11. 03.
3694;V;Kovacs3694 Kft;Megyeszekhely;;18000000;3;12345678-12345678-00003147;HUF;2017. 10. 03.;2037. 10. 01.;4802410;35341,2;0,06;5000000;3349;LETET;250000;HUF;2017. 10. 03.;2021. 05. 08.
3694;V;Kovacs3694 Kft;Megyeszekhely;;18000000;3;12345678-12345678-00003147;HUF;2017. 10. 03.;2037. 10. 01.;4802410;35341,2;0,06;5000000;3350;LETET;4730000;HUF;2017. 10. 03.;2019. 04. 07.
660;L;Kovacs;Egyeb;1900000;;3;12345678-12345678-00003153;HUF;2018. 01. 27.;2038. 01. 01.;8724210;63748,2;0,06;9000000;3353;INGATLAN;10800000;HUF;2018. 01. 27.;
5177;L;Kovacs;Budapest;1700000;;2;12345678-12345678-00003384;EUR;2019. 02. 11.;2039. 02. 01.;6970480;49477,6;0,06;7000000;3602;KEZESSEG;5040000;EUR;2019. 02. 11.;
660;L;Kovacs;Egyeb;1900000;;3;12345678-12345678-00003153;HUF;2018. 01. 27.;2038. 01. 01.;8724210;63748,2;0,06;9000000;3355;BANK_GAR;8420000;HUF;2018. 01. 27.;
660;L;Kovacs;Egyeb;1900000;;3;12345678-12345678-00003153;HUF;2018. 01. 27.;2038. 01. 01.;8724210;63748,2;0,06;9000000;3356;LETET;1370000;HUF;2018. 01. 27.;2021. 09. 11.
660;L;Kovacs;Egyeb;1900000;;3;12345678-12345678-00003153;HUF;2018. 01. 27.;2038. 01. 01.;8724210;63748,2;0,06;9000000;3357;LETET;7920000;HUF;2018. 01. 27.;2019. 10. 21.
3073;L;Kovacs;Varos;1000000;;4;12345678-12345678-00003159;EUR;2018. 07. 04.;2038. 07. 01.;4903420;35341,2;0,06;5000000;3361;INGATLAN;6000000;EUR;2018. 07. 04.;
3073;L;Kovacs;Varos;1000000;;4;12345678-12345678-00003159;EUR;2018. 07. 04.;2038. 07. 01.;4903420;35341,2;0,06;5000000;3362;ALL_GAR;500000;EUR;2018. 07. 04.;2038. 07. 01.
3073;L;Kovacs;Varos;1000000;;4;12345678-12345678-00003159;EUR;2018. 07. 04.;2038. 07. 01.;4903420;35341,2;0,06;5000000;3363;LETET;2110000;HUF;2018. 07. 04.;2019. 10. 15.
3073;L;Kovacs;Varos;1000000;;4;12345678-12345678-00003159;EUR;2018. 07. 04.;2038. 07. 01.;4903420;35341,2;0,06;5000000;3364;BANK_GAR;3520000;HUF;2018. 07. 04.;
3073;L;Kovacs;Varos;1000000;;4;12345678-12345678-00003159;EUR;2018. 07. 04.;2038. 07. 01.;4903420;35341,2;0,06;5000000;3365;KEZESSEG;3800000;HUF;2018. 07. 04.;
6171;V;Nagy6171 Kft;Egyeb;;17000000;5;12345678-12345678-00003162;USD;2016. 09. 07.;2036. 09. 01.;13015100;98955,3;0,06;14000000;3366;INGATLAN;16800000;USD;2016. 09. 07.;
6171;V;Nagy6171 Kft;Egyeb;;17000000;5;12345678-12345678-00003162;USD;2016. 09. 07.;2036. 09. 01.;13015100;98955,3;0,06;14000000;3367;ALL_GAR;1400000;HUF;2016. 09. 07.;2036. 09. 01.
6171;V;Nagy6171 Kft;Egyeb;;17000000;5;12345678-12345678-00003162;USD;2016. 09. 07.;2036. 09. 01.;13015100;98955,3;0,06;14000000;3368;KEZESSEG;4870000;HUF;2016. 09. 07.;
6171;V;Nagy6171 Kft;Egyeb;;17000000;5;12345678-12345678-00003162;USD;2016. 09. 07.;2036. 09. 01.;13015100;98955,3;0,06;14000000;3369;BANK_GAR;12240000;HUF;2016. 09. 07.;
6171;V;Nagy6171 Kft;Egyeb;;17000000;5;12345678-12345678-00003162;USD;2016. 09. 07.;2036. 09. 01.;13015100;98955,3;0,06;14000000;3370;BANK_GAR;5530000;EUR;2016. 09. 07.;
6171;V;Nagy6171 Kft;Egyeb;;17000000;5;12345678-12345678-00003162;USD;2016. 09. 07.;2036. 09. 01.;13015100;98955,3;0,06;14000000;3371;BANK_GAR;9120000;EUR;2016. 09. 07.;
3621;V;Nagy3621 Kft;Varos;;12000000;2;12345678-12345678-00003171;HUF;2018. 08. 02.;2038. 08. 01.;8845870;63614,1;0,06;9000000;3377;INGATLAN;10800000;HUF;2018. 08. 02.;
3621;V;Nagy3621 Kft;Varos;;12000000;2;12345678-12345678-00003171;HUF;2018. 08. 02.;2038. 08. 01.;8845870;63614,1;0,06;9000000;3378;ALL_GAR;900000;EUR;2018. 08. 02.;2038. 08. 01.
1530;L;Nagy;Egyeb;1800000;;2;12345678-12345678-00003186;EUR;2017. 05. 15.;2037. 05. 01.;10437500;77750,6;0,06;11000000;3387;INGATLAN;13200000;EUR;2017. 05. 15.;
1530;L;Nagy;Egyeb;1800000;;2;12345678-12345678-00003186;EUR;2017. 05. 15.;2037. 05. 01.;10437500;77750,6;0,06;11000000;3388;ALL_GAR;1100000;HUF;2017. 05. 15.;2037. 05. 01.
5220;V;Kiss5220 Kft;Megyeszekhely;;10000000;3;12345678-12345678-00003189;HUF;2016. 10. 01.;2036. 10. 01.;8388870;63614,1;0,06;9000000;3389;INGATLAN;10800000;HUF;2016. 10. 01.;
5220;V;Kiss5220 Kft;Megyeszekhely;;10000000;3;12345678-12345678-00003189;HUF;2016. 10. 01.;2036. 10. 01.;8388870;63614,1;0,06;9000000;3390;ALL_GAR;900000;HUF;2016. 10. 01.;2036. 10. 01.
5220;V;Kiss5220 Kft;Megyeszekhely;;10000000;3;12345678-12345678-00003189;HUF;2016. 10. 01.;2036. 10. 01.;8388870;63614,1;0,06;9000000;3391;KEZESSEG;7620000;HUF;2016. 10. 01.;
9166;L;Kovacs;Megyeszekhely;1900000;;2;12345678-12345678-00003192;USD;2016. 12. 21.;2036. 12. 01.;6572450;49581,9;0,06;7000000;3392;INGATLAN;8400000;HUF;2016. 12. 21.;
9166;L;Kovacs;Megyeszekhely;1900000;;2;12345678-12345678-00003192;USD;2016. 12. 21.;2036. 12. 01.;6572450;49581,9;0,06;7000000;3393;ALL_GAR;700000;HUF;2016. 12. 21.;2036. 12. 01.
9166;L;Kovacs;Megyeszekhely;1900000;;2;12345678-12345678-00003192;USD;2016. 12. 21.;2036. 12. 01.;6572450;49581,9;0,06;7000000;3394;BANK_GAR;800000;HUF;2016. 12. 21.;
9166;L;Kovacs;Megyeszekhely;1900000;;2;12345678-12345678-00003192;USD;2016. 12. 21.;2036. 12. 01.;6572450;49581,9;0,06;7000000;3395;BANK_GAR;6410000;HUF;2016. 12. 21.;
9166;L;Kovacs;Megyeszekhely;1900000;;2;12345678-12345678-00003192;USD;2016. 12. 21.;2036. 12. 01.;6572450;49581,9;0,06;7000000;3396;KEZESSEG;4720000;HUF;2016. 12. 21.;
9166;L;Kovacs;Megyeszekhely;1900000;;2;12345678-12345678-00003192;USD;2016. 12. 21.;2036. 12. 01.;6572450;49581,9;0,06;7000000;3397;KEZESSEG;1240000;EUR;2016. 12. 21.;
2661;L;Szabo;Egyeb;2000000;;3;12345678-12345678-00003195;USD;2017. 07. 01.;2037. 07. 01.;12396100;91887;0,06;13000000;3398;INGATLAN;15600000;USD;2017. 07. 01.;
2661;L;Szabo;Egyeb;2000000;;3;12345678-12345678-00003195;USD;2017. 07. 01.;2037. 07. 01.;12396100;91887;0,06;13000000;3399;ALL_GAR;1300000;USD;2017. 07. 01.;2037. 07. 01.
2661;L;Szabo;Egyeb;2000000;;3;12345678-12345678-00003195;USD;2017. 07. 01.;2037. 07. 01.;12396100;91887;0,06;13000000;3400;KEZESSEG;730000;HUF;2017. 07. 01.;
2661;L;Szabo;Egyeb;2000000;;3;12345678-12345678-00003195;USD;2017. 07. 01.;2037. 07. 01.;12396100;91887;0,06;13000000;3401;BANK_GAR;2000000;HUF;2017. 07. 01.;
652;V;Szabo652 Kft;Budapest;;18000000;5;12345678-12345678-00003198;USD;2017. 01. 18.;2037. 01. 01.;10354700;77914,5;0,06;11000000;3402;INGATLAN;13200000;HUF;2017. 01. 18.;
652;V;Szabo652 Kft;Budapest;;18000000;5;12345678-12345678-00003198;USD;2017. 01. 18.;2037. 01. 01.;10354700;77914,5;0,06;11000000;3403;ALL_GAR;1100000;HUF;2017. 01. 18.;2037. 01. 01.
652;V;Szabo652 Kft;Budapest;;18000000;5;12345678-12345678-00003198;USD;2017. 01. 18.;2037. 01. 01.;10354700;77914,5;0,06;11000000;3404;BANK_GAR;2670000;HUF;2017. 01. 18.;
652;V;Szabo652 Kft;Budapest;;18000000;5;12345678-12345678-00003198;USD;2017. 01. 18.;2037. 01. 01.;10354700;77914,5;0,06;11000000;3405;BANK_GAR;6460000;HUF;2017. 01. 18.;
652;V;Szabo652 Kft;Budapest;;18000000;5;12345678-12345678-00003198;USD;2017. 01. 18.;2037. 01. 01.;10354700;77914,5;0,06;11000000;3406;BANK_GAR;1290000;HUF;2017. 01. 18.;
3434;V;Kovacs3434 Kft;Budapest;;16000000;5;12345678-12345678-00003201;EUR;2017. 06. 01.;2037. 06. 01.;11414500;84818,8;0,06;12000000;3407;INGATLAN;14400000;EUR;2017. 06. 01.;
3434;V;Kovacs3434 Kft;Budapest;;16000000;5;12345678-12345678-00003201;EUR;2017. 06. 01.;2037. 06. 01.;11414500;84818,8;0,06;12000000;3408;ALL_GAR;1200000;EUR;2017. 06. 01.;2037. 06. 01.
3434;V;Kovacs3434 Kft;Budapest;;16000000;5;12345678-12345678-00003201;EUR;2017. 06. 01.;2037. 06. 01.;11414500;84818,8;0,06;12000000;3409;LETET;1940000;HUF;2017. 06. 01.;2021. 03. 19.
3434;V;Kovacs3434 Kft;Budapest;;16000000;5;12345678-12345678-00003201;EUR;2017. 06. 01.;2037. 06. 01.;11414500;84818,8;0,06;12000000;3410;BANK_GAR;6550000;HUF;2017. 06. 01.;
3434;V;Kovacs3434 Kft;Budapest;;16000000;5;12345678-12345678-00003201;EUR;2017. 06. 01.;2037. 06. 01.;11414500;84818,8;0,06;12000000;3411;KEZESSEG;2580000;HUF;2017. 06. 01.;
3434;V;Kovacs3434 Kft;Budapest;;16000000;5;12345678-12345678-00003201;EUR;2017. 06. 01.;2037. 06. 01.;11414500;84818,8;0,06;12000000;3412;LETET;9760000;HUF;2017. 06. 01.;2020. 10. 04.
9137;V;Kiss9137 Kft;Megyeszekhely;;19000000;5;12345678-12345678-00003204;HUF;2016. 11. 11.;2036. 11. 01.;10279800;77750,6;0,06;11000000;3413;INGATLAN;13200000;HUF;2016. 11. 11.;
9137;V;Kiss9137 Kft;Megyeszekhely;;19000000;5;12345678-12345678-00003204;HUF;2016. 11. 11.;2036. 11. 01.;10279800;77750,6;0,06;11000000;3414;ALL_GAR;1100000;EUR;2016. 11. 11.;2036. 11. 01.
9137;V;Kiss9137 Kft;Megyeszekhely;;19000000;5;12345678-12345678-00003204;HUF;2016. 11. 11.;2036. 11. 01.;10279800;77750,6;0,06;11000000;3415;LETET;3650000;HUF;2016. 11. 11.;2020. 06. 18.
9137;V;Kiss9137 Kft;Megyeszekhely;;19000000;5;12345678-12345678-00003204;HUF;2016. 11. 11.;2036. 11. 01.;10279800;77750,6;0,06;11000000;3416;BANK_GAR;9630000;HUF;2016. 11. 11.;
5206;V;Nagy5206 Kft;Megyeszekhely;;20000000;2;12345678-12345678-00003210;EUR;2018. 01. 21.;2038. 01. 01.;9693570;70831,3;0,06;10000000;3417;INGATLAN;12000000;EUR;2018. 01. 21.;
5206;V;Nagy5206 Kft;Megyeszekhely;;20000000;2;12345678-12345678-00003210;EUR;2018. 01. 21.;2038. 01. 01.;9693570;70831,3;0,06;10000000;3418;ALL_GAR;1000000;HUF;2018. 01. 21.;2038. 01. 01.
570;V;Kiss570 Kft;Budapest;;17000000;2;12345678-12345678-00003216;HUF;2017. 09. 10.;2037. 09. 01.;14372700;106024;0,06;15000000;3419;INGATLAN;18000000;HUF;2017. 09. 10.;
570;V;Kiss570 Kft;Budapest;;17000000;2;12345678-12345678-00003216;HUF;2017. 09. 10.;2037. 09. 01.;14372700;106024;0,06;15000000;3420;ALL_GAR;1500000;HUF;2017. 09. 10.;2037. 09. 01.
570;V;Kiss570 Kft;Budapest;;17000000;2;12345678-12345678-00003216;HUF;2017. 09. 10.;2037. 09. 01.;14372700;106024;0,06;15000000;3421;BANK_GAR;3680000;HUF;2017. 09. 10.;
570;V;Kiss570 Kft;Budapest;;17000000;2;12345678-12345678-00003216;HUF;2017. 09. 10.;2037. 09. 01.;14372700;106024;0,06;15000000;3422;BANK_GAR;6330000;HUF;2017. 09. 10.;
570;V;Kiss570 Kft;Budapest;;17000000;2;12345678-12345678-00003216;HUF;2017. 09. 10.;2037. 09. 01.;14372700;106024;0,06;15000000;3423;LETET;10230000;HUF;2017. 09. 10.;2021. 10. 26.
570;V;Kiss570 Kft;Budapest;;17000000;2;12345678-12345678-00003216;HUF;2017. 09. 10.;2037. 09. 01.;14372700;106024;0,06;15000000;3424;KEZESSEG;8100000;HUF;2017. 09. 10.;
7828;V;Kiss7828 Kft;Megyeszekhely;;18000000;3;12345678-12345678-00003219;HUF;2017. 05. 18.;2037. 05. 01.;11410300;84997,6;0,06;12000000;3425;INGATLAN;14400000;HUF;2017. 05. 18.;
7828;V;Kiss7828 Kft;Megyeszekhely;;18000000;3;12345678-12345678-00003219;HUF;2017. 05. 18.;2037. 05. 01.;11410300;84997,6;0,06;12000000;3426;ALL_GAR;1200000;HUF;2017. 05. 18.;2037. 05. 01.
7828;V;Kiss7828 Kft;Megyeszekhely;;18000000;3;12345678-12345678-00003219;HUF;2017. 05. 18.;2037. 05. 01.;11410300;84997,6;0,06;12000000;3427;BANK_GAR;6870000;HUF;2017. 05. 18.;
7587;V;Szabo7587 Kft;Budapest;;16000000;3;12345678-12345678-00003234;EUR;2017. 03. 10.;2037. 03. 01.;7553050;56545,9;0,06;8000000;3433;INGATLAN;9600000;EUR;2017. 03. 10.;
7587;V;Szabo7587 Kft;Budapest;;16000000;3;12345678-12345678-00003234;EUR;2017. 03. 10.;2037. 03. 01.;7553050;56545,9;0,06;8000000;3434;ALL_GAR;800000;EUR;2017. 03. 10.;2037. 03. 01.
7587;V;Szabo7587 Kft;Budapest;;16000000;3;12345678-12345678-00003234;EUR;2017. 03. 10.;2037. 03. 01.;7553050;56545,9;0,06;8000000;3435;KEZESSEG;2040000;HUF;2017. 03. 10.;
7587;V;Szabo7587 Kft;Budapest;;16000000;3;12345678-12345678-00003234;EUR;2017. 03. 10.;2037. 03. 01.;7553050;56545,9;0,06;8000000;3436;KEZESSEG;1240000;HUF;2017. 03. 10.;
7587;V;Szabo7587 Kft;Budapest;;16000000;3;12345678-12345678-00003234;EUR;2017. 03. 10.;2037. 03. 01.;7553050;56545,9;0,06;8000000;3437;KEZESSEG;1570000;HUF;2017. 03. 10.;
5343;V;Nagy5343 Kft;Egyeb;;19000000;5;12345678-12345678-00003243;EUR;2018. 02. 12.;2038. 02. 01.;7756590;56545,9;0,06;8000000;3443;INGATLAN;9600000;EUR;2018. 02. 12.;
5343;V;Nagy5343 Kft;Egyeb;;19000000;5;12345678-12345678-00003243;EUR;2018. 02. 12.;2038. 02. 01.;7756590;56545,9;0,06;8000000;3444;ALL_GAR;800000;EUR;2018. 02. 12.;2038. 02. 01.
5343;V;Nagy5343 Kft;Egyeb;;19000000;5;12345678-12345678-00003243;EUR;2018. 02. 12.;2038. 02. 01.;7756590;56545,9;0,06;8000000;3445;BANK_GAR;980000;HUF;2018. 02. 12.;
5343;V;Nagy5343 Kft;Egyeb;;19000000;5;12345678-12345678-00003243;EUR;2018. 02. 12.;2038. 02. 01.;7756590;56545,9;0,06;8000000;3446;BANK_GAR;330000;HUF;2018. 02. 12.;
5343;V;Nagy5343 Kft;Egyeb;;19000000;5;12345678-12345678-00003243;EUR;2018. 02. 12.;2038. 02. 01.;7756590;56545,9;0,06;8000000;3447;KEZESSEG;7390000;HUF;2018. 02. 12.;
2541;V;Kovacs2541 Kft;Varos;;19000000;2;12345678-12345678-00003246;HUF;2016. 09. 20.;2036. 09. 01.;10247700;77914,5;0,06;11000000;3448;INGATLAN;13200000;HUF;2016. 09. 20.;
2541;V;Kovacs2541 Kft;Varos;;19000000;2;12345678-12345678-00003246;HUF;2016. 09. 20.;2036. 09. 01.;10247700;77914,5;0,06;11000000;3449;ALL_GAR;1100000;HUF;2016. 09. 20.;2036. 09. 01.
2541;V;Kovacs2541 Kft;Varos;;19000000;2;12345678-12345678-00003246;HUF;2016. 09. 20.;2036. 09. 01.;10247700;77914,5;0,06;11000000;3450;LETET;1360000;HUF;2016. 09. 20.;2021. 09. 14.
9023;L;Szabo;Varos;1200000;;3;12345678-12345678-00003249;USD;2018. 12. 21.;2038. 12. 01.;11923400;84997,6;0,06;12000000;3451;INGATLAN;14400000;USD;2018. 12. 21.;
9023;L;Szabo;Varos;1200000;;3;12345678-12345678-00003249;USD;2018. 12. 21.;2038. 12. 01.;11923400;84997,6;0,06;12000000;3452;ALL_GAR;1200000;USD;2018. 12. 21.;2038. 12. 01.
3129;L;Nagy;Varos;1000000;;2;12345678-12345678-00003255;HUF;2017. 01. 31.;2037. 01. 01.;7530670;56665,1;0,06;8000000;3455;INGATLAN;9600000;HUF;2017. 01. 31.;
3129;L;Nagy;Varos;1000000;;2;12345678-12345678-00003255;HUF;2017. 01. 31.;2037. 01. 01.;7530670;56665,1;0,06;8000000;3456;ALL_GAR;800000;HUF;2017. 01. 31.;2037. 01. 01.
3129;L;Nagy;Varos;1000000;;2;12345678-12345678-00003255;HUF;2017. 01. 31.;2037. 01. 01.;7530670;56665,1;0,06;8000000;3457;KEZESSEG;1310000;HUF;2017. 01. 31.;
3129;L;Nagy;Varos;1000000;;2;12345678-12345678-00003255;HUF;2017. 01. 31.;2037. 01. 01.;7530670;56665,1;0,06;8000000;3458;LETET;3110000;HUF;2017. 01. 31.;2020. 08. 25.
3129;L;Nagy;Varos;1000000;;2;12345678-12345678-00003255;HUF;2017. 01. 31.;2037. 01. 01.;7530670;56665,1;0,06;8000000;3459;BANK_GAR;4450000;HUF;2017. 01. 31.;
3129;L;Nagy;Varos;1000000;;2;12345678-12345678-00003255;HUF;2017. 01. 31.;2037. 01. 01.;7530670;56665,1;0,06;8000000;3460;LETET;1270000;HUF;2017. 01. 31.;2021. 09. 08.
6514;V;Szabo6514 Kft;Varos;;11000000;2;12345678-12345678-00003261;HUF;2017. 10. 31.;2037. 10. 01.;10587600;77914,5;0,06;11000000;3463;INGATLAN;13200000;HUF;2017. 10. 31.;
6514;V;Szabo6514 Kft;Varos;;11000000;2;12345678-12345678-00003261;HUF;2017. 10. 31.;2037. 10. 01.;10587600;77914,5;0,06;11000000;3464;ALL_GAR;1100000;HUF;2017. 10. 31.;2037. 10. 01.
